PaperID,First Author,Year,Journal,Design,NumCitations,NumCitationsPerYear,TaskLength,Interval,nSubjects,TaskType,Task ,Healthy,ThrICC,ROIType,SummaryICC,Cortical,ICC,ICCse,p
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.58,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.59,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.56,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.21,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.65,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.71,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.61,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.66,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.61,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.73,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Mixed-pace button pressing (right hand),h,0,sf,0,S,0.72,,
Schlagenhauf2008,Schlagenhauf,2008,Psychopharmacology,e,205,18.6,27.672,28,10,Reward,Monetary incentive delay,h,0,f,0,S,0.098,,0.44
Schlagenhauf2008,Schlagenhauf,2008,Psychopharmacology,e,205,18.6,27.672,28,10,Reward,Monetary incentive delay,h,0,f,0,S,0.764,,0.021
Plichta2012,Plichta,2012,NeuroImage,e,166,23.7,17.75,14.6,25,Reward,Monetary reward anticipation,h,0,s,1,S,0.56,0.077,
Plichta2012,Plichta,2012,NeuroImage,e,166,23.7,17.75,14.6,25,Reward,Monetary reward anticipation,h,0,s,1,S,0.62,0.071,
Rath2016,Rath,2016,Human Brain Mapping,b,3,1,23,1,17,Motor,Motor,h,0,sf,0,C,0.84,,
Quiton2014,Quiton,2014,NeuroImage: Clinical,b,19,3.8,0.9,15,14,Motor,Motor ,h,1,icc,1,C,0.815,,
Quiton2014,Quiton,2014,NeuroImage: Clinical,b,19,3.8,0.9,15,14,Motor,Motor ,h,1,icc,1,C,0.443,,
Quiton2014,Quiton,2014,NeuroImage: Clinical,b,19,3.8,0.9,15,14,Motor,Motor ,h,1,icc,1,C,0.657,,
Quiton2014,Quiton,2014,NeuroImage: Clinical,b,19,3.8,0.9,15,14,Motor,Motor ,h,1,icc,1,C,0.559,,
Weiss2013,Weiss,2013,NeuroImage,b,71,11.8,11,16,10,Motor,Motor ,h,0,f,1,C,0.44,,
Weiss2013,Weiss,2013,NeuroImage,b,71,11.8,11,16,10,Motor,Motor ,h,0,f,1,C,0.38,,
Weiss2013,Weiss,2013,NeuroImage,b,71,11.8,11,16,10,Motor,Motor ,h,0,f,1,C,0.47,,
Weiss2013,Weiss,2013,NeuroImage,b,71,11.8,11,16,10,Motor,Motor ,h,0,f,1,C,0.62,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Multisource interference,h,0,f,1,C,0.56,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Multisource interference,h,0,f,1,C,0.56,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Multisource interference,h,0,f,1,C,0.49,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Multisource interference,h,0,f,1,C,0.38,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Multisource interference,h,0,f,1,C,0.37,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Multisource interference,h,0,f,1,C,0.25,,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,S,0.29,0.4312,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.69,0.2352,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,S,0.2,0.4508,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.69,0.2352,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.75,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.56,0.294,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.67,0.2352,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.82,0.1372,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.49,0.3528,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.82,0.1372,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.75,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.8,0.1372,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.77,0.1568,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.78,0.1568,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,S,0.57,0.294,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.73,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,S,0.44,0.3724,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.61,0.2744,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.71,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.86,0.1176,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.49,0.3528,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.78,0.1568,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.62,0.2548,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.76,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.72,0.2156,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.78,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.41,0.392,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.75,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.73,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,0,f,0,C,0.74,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.75,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.69,0.2156,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.81,0.1372,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.78,0.1568,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.85,0.1176,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.74,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.64,0.2548,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.76,0.1764,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.73,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.79,0.1568,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.73,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.73,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.59,0.294,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.75,0.196,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.72,0.2156,
Blokland2017,Blokland,2017,International Journal of Psychiphysiology,b,4,2,4.27,113,58,ExecutiveControl,N-back working memory,h,1,f,0,C,0.52,0.3332,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.64,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.56,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.53,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.48,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.46,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.36,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.36,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.29,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,0.27,,
Caceres2009,Caceres,2009,NeuroImage,b,182,18.2,12,90,10,ExecutiveControl,N-back working memory,h,0,f,1,C,-0.01,,
Zanto2014,Zanto,2014,NeuroImage,b,18,3.6,4,60,13,ExecutiveControl,N-back working memory,c,0,f,1,C,0.3,,
Zanto2014,Zanto,2014,NeuroImage,b,18,3.6,4,60,13,ExecutiveControl,N-back working memory,c,0,f,1,C,0.33,,
Zanto2014,Zanto,2014,NeuroImage,b,18,3.6,4,60,13,ExecutiveControl,N-back working memory,c,0,f,1,C,0.37,,
Zanto2014,Zanto,2014,NeuroImage,b,18,3.6,4,60,13,ExecutiveControl,N-back working memory,c,0,f,1,C,0.4,,
Plichta2012,Plichta,2012,NeuroImage,b,166,23.7,17.75,14.6,25,ExecutiveControl,N-back working memory,h,0,f,1,C,0.44,0.138,
Plichta2012,Plichta,2012,NeuroImage,b,166,23.7,17.75,14.6,25,ExecutiveControl,N-back working memory,h,0,f,1,C,0.16,0.179,
Plichta2012,Plichta,2012,NeuroImage,b,166,23.7,17.75,14.6,25,ExecutiveControl,N-back working memory,h,0,f,1,C,0.57,0.107,
Plichta2012,Plichta,2012,NeuroImage,b,166,23.7,17.75,14.6,25,ExecutiveControl,N-back working memory,h,0,f,1,C,0.44,0.133,
Plichta2012,Plichta,2012,NeuroImage,b,166,23.7,17.75,14.6,25,ExecutiveControl,N-back working memory,h,0,f,1,C,0.28,0.163,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,95.2,7,ExecutiveControl,Numerical working memory ,h,0,sf,0,C,0.81,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,95.2,7,ExecutiveControl,Numerical working memory ,h,0,sf,0,C,0.68,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,95.2,7,ExecutiveControl,Numerical working memory ,h,0,sf,0,C,0.49,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,95.2,7,ExecutiveControl,Numerical working memory ,h,0,sf,0,C,0.5,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,95.2,7,ExecutiveControl,Numerical working memory ,h,0,sf,0,C,0.71,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,95.2,7,ExecutiveControl,Numerical working memory ,h,0,sf,0,C,0.23,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,67.2,7,ExecutiveControl,Numerical working memory ,c,0,sf,0,C,-0.2,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,67.2,7,ExecutiveControl,Numerical working memory ,c,0,sf,0,C,0.07,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,67.2,7,ExecutiveControl,Numerical working memory ,c,0,sf,0,C,0.01,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,67.2,7,ExecutiveControl,Numerical working memory ,c,0,sf,0,C,0.46,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,67.2,7,ExecutiveControl,Numerical working memory ,c,0,sf,0,C,0.17,,
Manoach2001,Manoach,2001,The American Journal of Psychiatry,e,181,10.1,25,67.2,7,ExecutiveControl,Numerical working memory ,c,0,sf,0,C,0.57,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.33,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.37,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.75,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.58,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.69,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.61,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.33,,
Lee2010,Lee,2010,NeuroImage,b,21,2.3,10,16,18,Motor,Paced button pressing (left hand),h,0,sf,0,S,0.31,,
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.909,,0
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.978,,0
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.925,,0
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.74,,0.019
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,S,0.893,,0
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,S,0.873,,0.001
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.49,,0.143
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.771,,0.012
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.866,,0.001
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,C,0.934,,0
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,S,0.831,,0.003
Taylor2009,Taylor,2009,Human Brain Mapping,b,16,1.6,8.43,14,6,Pain,Painful vs neutral stimuli,h,0,f,0,S,0.719,,0.025
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,4,16,Language,Picture naming ,h,0,f,1,C,0.345,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,4,16,Language,Picture naming ,h,0,f,1,C,0.414,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,4,16,Language,Picture naming ,h,0,f,1,C,0.515,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,4,16,Language,Picture naming ,h,0,f,1,C,0.117,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,4,16,Language,Picture naming ,h,0,f,1,C,0.389,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,4,16,Language,Picture naming ,h,0,f,1,C,0.363,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,27,16,Language,Picture naming ,h,0,f,1,C,0.273,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,27,16,Language,Picture naming ,h,0,f,1,C,0.422,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,27,16,Language,Picture naming ,h,0,f,1,C,0.422,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,27,16,Language,Picture naming ,h,0,f,1,C,0.302,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,27,16,Language,Picture naming ,h,0,f,1,C,0.422,,
Nettekoven2018,Nettekoven,2018,NeuroImage,e,0,0,14.5,27,16,Language,Picture naming ,h,0,f,1,C,0.336,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,C,0.3,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,C,0.46,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,C,0.29,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,C,0.39,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,C,-0.25,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,S,-0.33,,
Raemaekers2007,Raemaekers,2007,Neuroimage,e,115,9.6,19.65,7,12,Sensory,Prosaccade / antisaccade ,h,0,s,0,C,0.11,,
Chase2015,Chase,2015,PLoS ONE,b,11,2.8,8,7,37,Reward,Reward ,h,0,f,0,S,0.2,0.147959184,
Chase2015,Chase,2015,PLoS ONE,b,11,2.8,8,7,37,Reward,Reward ,h,0,f,0,S,0.01,0.163265306,
Chase2015,Chase,2015,PLoS ONE,b,11,2.8,8,7,37,Reward,Reward ,h,0,f,0,C,0.52,0.102040816,
Chase2015,Chase,2015,PLoS ONE,b,11,2.8,8,7,37,Reward,Reward ,h,0,f,0,C,0.36,0.12755102,
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,S,0.03,,0.451
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,S,-0.15,,0.763
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,C,0.05,,0.407
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,S,0.12,,0.295
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,S,0.09,,0.336
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,C,0.25,,0.12
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,S,0.1,,0.325
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,S,0.1,,0.317
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,C,-0.03,,0.562
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,C,0.32,,0.061
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (adapted MID),h,0,s,0,C,0.54,,0.003
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,S,0.13,,0.284
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,S,0.44,,0.022
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,C,0.31,,0.079
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,S,0.22,,0.164
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,S,-0.13,,0.715
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,C,0.33,,0.067
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,S,0.1,,0.33
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,S,-0.01,,0.516
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,C,0.06,,0.387
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,C,0.66,,0.001
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (box guessing),h,0,s,0,C,0.73,,0
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,S,0.13,,0.289
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,S,0.02,,0.472
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,C,0.13,,0.278
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,S,0.18,,0.211
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,S,0.14,,0.268
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,C,0.44,,0.02
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,S,-0.05,,0.583
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,S,0.14,,0.262
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,C,0.43,,0.022
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,C,0.67,,0
Fleissbach2010,Fleissbach,2010,NeuroImage,e,42,4.7,15,7.7,25,Reward,Reward (number guessing),h,0,s,0,C,0.69,,0
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.8,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.83,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.67,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.82,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.72,,
