Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age 
0,C Yue,"Generalizations, extensions and applications for principal component analysis",2016,,jscholarship.library.jhu.edu,https://jscholarship.library.jhu.edu/handle/1774.2/39699,,828,4/12/19,,,,,,,,,0,0,0,1,3
0,PA Desormeau,The Impact of Mindfulness-based Cognitive Therapy on Neural Processing of Sadness Provocation and Depressive Relapse in a High-Risk Sample,2016,,tspace.library.utoronto.ca,https://tspace.library.utoronto.ca/handle/1807/74650,,829,4/12/19,,,,,,,,,0,0,0,1,3
0,YY Jennifer,Working Memory Network Connectivity and Inhibitory Control in Cocaine Use,2017,,search.proquest.com,http://search.proquest.com/openview/2a8aff5bf01ffafa9d9cafb6e606c38d/1?pq-origsite=gscholar&cbl=18750&diss=y,,830,4/12/19,,,,,,,,,0,0,0,1,2
0,"TV Apanasovich, D Barboriak, HX Barnhart, AA Dima…",Quantitative Imaging Biomarkers: A Review of Statistical Methods for Computer Algorithm Comparisons,,rsna.org,,http://www2.rsna.org/re/QIBAMetrologyWorkshopOct2012/index_files/AlgorithmWorkingDocuments_files/QIBAlgorithmComparisonManuscriptDraftFeb42013.doc,,831,4/12/19,DOC,,,,,,,,0,0,0,5,
0,AJ Stauber,Amygdala und Hippocampi in der strukturellen Kernspintomographie bei erwachsenen ADHS-Patienten im Vergleich zu Gesunden und Depressiven,2012,,edoc.ub.uni-muenchen.de,https://edoc.ub.uni-muenchen.de/14340/1/Stauber_Anne_Julia.pdf,,832,4/12/19,PDF,,,,,,,,0,0,0,1,7
0,"G Domes, B Ditzen, J Barth",Begutachtung–der Review-Prozess,2019,Wissenschaftliches Publizieren in der …,Springer,https://link.springer.com/chapter/10.1007/978-3-662-56683-1_7,,833,4/12/19,,,,,,,,,0,0,0,3,1
0,JM Grilo,NM-MRI for treatment evaluation of Parkinson's Disease patients,2017,,run.unl.pt,https://run.unl.pt/handle/10362/59609,,834,4/12/19,,,,,,,,,0,0,0,1,2
136,"SA Mitelman, L Shihabuddin, AM Brickman…",Volume of the cingulate and outcome in schizophrenia,2005,Schizophrenia …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0920996404000684,"https://scholar.google.com/scholar?cites=12472394329295360054&as_sdt=5,34&sciodt=0,34&hl=en",835,4/12/19,HTML,,,,,,,,136,9.71,34,4,14
0,DT Asmaro,The neural correlates of marijuana addiction: differences in the processing of drug-related and emotional pictures between addicted versus healthy controls,2011,,summit.sfu.ca,http://summit.sfu.ca/item/11934,,836,4/12/19,,,,,,,,,0,0,0,1,8
0,CI Workman,The Role of Moral Cognition and Emotions in Remitted Major Depressive Disorder,2016,,search.proquest.com,http://search.proquest.com/openview/8c4940e54000786784d4e86a2ad4e8e7/1?pq-origsite=gscholar&cbl=51922&diss=y,,837,4/12/19,,,,,,,,,0,0,0,1,3
0,KM Kennedy,"Age and vascular related differences in white matter integrity, regional brain volumes and cognition: A combined DTI and structural MRI study",2007,,search.proquest.com,http://search.proquest.com/openview/7ecbbe765ca2ac5d08151b3acc77d0f3/1?pq-origsite=gscholar&cbl=18750&diss=y,,838,4/12/19,BOOK,,,,,,,,0,0,0,1,12
0,N Chakrabarti,"Siddhartha Datta, Sudipta Sarkar, Sumit Chakraborty, Sai Krishna Mulpuru, Swadhapriya Basu, Basant K. Tiwary",,researchgate.net,,https://www.researchgate.net/profile/Siddhartha_Datta8/publication/277600927_Erratum_to_MRI_characterization_of_temporal_lobe_epilepsy_using_rapidly_measurable_spatial_indices_with_hemisphere_asymmetries_and_gender_features/links/5a38da04458515919e72783d/Erratum-to-MRI-characterization-of-temporal-lobe-epilepsy-using-rapidly-measurable-spatial-indices-with-hemisphere-asymmetries-and-gender-features.pdf,,839,4/12/19,PDF,,,,,,,,0,0,0,1,
13,"KL Burkhouse, RH Jacobs, AT Peters, O Ajilore…",Neural correlates of rumination in adolescents with remitted major depressive disorder and healthy controls,2017,"Cognitive, Affective, & …",Springer,https://link.springer.com/article/10.3758/s13415-016-0486-4,"https://scholar.google.com/scholar?cites=14421924957332077995&as_sdt=5,34&sciodt=0,34&hl=en",840,4/12/19,HTML,,,,,,,,13,6.5,3,5,2
16,"D Pagliaccio, JL Luby, KR Luking…",Brain–behavior relationships in the experience and regulation of negative emotion in healthy children: Implications for risk for childhood depression,2014,Development and …,cambridge.org,https://www.cambridge.org/core/journals/development-and-psychopathology/article/brainbehavior-relationships-in-the-experience-and-regulation-of-negative-emotion-in-healthy-children-implications-for-risk-for-childhood-depression/5BFCA85CBF88CE83D81A10FFD969CF20,"https://scholar.google.com/scholar?cites=11877698241049159420&as_sdt=5,34&sciodt=0,34&hl=en",841,4/12/19,,,,,,,,,16,3.2,4,4,5
1,SE Robson,Individual differences in excitation and inhibition in visual cortex,2012,,orca.cf.ac.uk,http://orca.cf.ac.uk/id/eprint/43549,"https://scholar.google.com/scholar?cites=3638953491923937445&as_sdt=5,34&sciodt=0,34&hl=en",842,4/12/19,,,,,,,,,1,0.14,1,1,7
5,"J Johnstone, J Lunt",Use of quantitative EEG to predict therapeutic outcome in neuropsychiatric disorders,2011,Neurofeedback and neuromodulation techniques and …,Elsevier,https://www.sciencedirect.com/science/article/pii/B9780123822352000019,"https://scholar.google.com/scholar?cites=6064364432607136024&as_sdt=5,34&sciodt=0,34&hl=en",843,4/12/19,,,,,,,,,5,0.63,3,2,8
0,"L Nyberg, S Pudas, A Lundquist",Longitudinal Studies,2016,Cognitive Neuroscience of …,books.google.com,https://books.google.com/books?hl=en&lr=&id=JlPjDQAAQBAJ&oi=fnd&pg=PT202&dq=icc+fmri+retest+(roi+OR+rois+OR+%22region+of+interest%22+OR+%22regions+of+interest%22)&ots=Cb3cM9G23c&sig=gqGX0asuY5jQQXdAHc_VSSzpvs0,,844,4/12/19,,,,,,,,,0,0,0,3,3
51,"HG Schnack, NEM van Haren, RM Brouwer…",Mapping reliability in multicenter MRI: Voxel‐based morphometry and cortical thickness,2010,Human brain …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.20991,"https://scholar.google.com/scholar?cites=9832194250628017470&as_sdt=5,34&sciodt=0,34&hl=en",845,4/12/19,,,,,,,,,51,5.67,13,4,9
67,"NA Obuchowski, AP Reeves…",Quantitative imaging biomarkers: a review of statistical methods for computer algorithm comparisons,2015,… methods in medical …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0962280214537390,"https://scholar.google.com/scholar?cites=11011078126128950522&as_sdt=5,34&sciodt=0,34&hl=en",846,4/12/19,,,,,,,,,67,16.75,22,3,4
27,"J Chey, DG Na, WS Tae, JW Ryoo, SB Hong",Medial temporal lobe volume of nondemented elderly individuals with poor cognitive functions,2006,Neurobiology of aging,Elsevier,https://www.sciencedirect.com/science/article/pii/S0197458005002253,"https://scholar.google.com/scholar?cites=5647624999949500579&as_sdt=5,34&sciodt=0,34&hl=en",847,4/12/19,HTML,,,,,,,,27,2.08,5,5,13
0,"NE Fritz, A Eloyan, J Glaister, BE Dewey…",Quantitative vibratory sensation measurement is related to sensory cortical thickness in MS,2019,Annals of clinical …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/acn3.734,,848,4/12/19,,,,,,,,,0,0,0,5,1
1,MA Cloud,Reliable Frontal Cortex Activity For An Oral Stroop Task Using Functional Near Infrared Spectroscopy,2014,,rc.library.uta.edu,https://rc.library.uta.edu/uta-ir/handle/10106/24113,"https://scholar.google.com/scholar?cites=18350878193619557277&as_sdt=5,34&sciodt=0,34&hl=en",849,4/12/19,,,,,,,,,1,0.2,1,1,5
0,SA Green,Functional Neuroimaging of Sensory Over-Responsivity in Youth With Autism Spectrum Disorders,2014,,escholarship.org,https://escholarship.org/uc/item/7ck2z5dh,,850,4/12/19,,,,,,,,,0,0,0,1,5
18,"OFF Odish, K Caeyenberghs, H Hosseini…",Dynamics of the connectome in Huntington's disease: A longitudinal diffusion MRI study,2015,NeuroImage: Clinical,Elsevier,https://www.sciencedirect.com/science/article/pii/S2213158215001229,"https://scholar.google.com/scholar?cites=1406932155213844926&as_sdt=5,34&sciodt=0,34&hl=en",851,4/12/19,HTML,,,,,,,,18,4.5,5,4,4
59,"SS Keller, N Roberts","Measurement of brain volume using MRI: software, techniques, choices and prerequisites",2009,J Anthropol Sci,research.ed.ac.uk,http://www.research.ed.ac.uk/portal/files/8204394/Keller_Roberts_2010.pdf,"https://scholar.google.com/scholar?cites=2407467486159914899&as_sdt=5,34&sciodt=0,34&hl=en",852,4/12/19,PDF,,,,,,,,59,5.9,30,2,10
0,KG Krause,Evaluating Genetic Analysis and Neuroimaging Tools in Pain Research,2017,,archiv.ub.uni-heidelberg.de,https://archiv.ub.uni-heidelberg.de/volltextserver/id/eprint/23317,,853,4/12/19,,,,,,,,,0,0,0,1,2
0,A Fitterman,Learning-induced plasticity in vascular properties in the human brain,2017,,spectrum.library.concordia.ca,https://spectrum.library.concordia.ca/983093/,,854,4/12/19,,,,,,,,,0,0,0,1,2
0,JX Suárez Revelo,Protocolo para registro y análisis longitudinal de conectividad funcional de señales EEG en enfermedades neurodegenerativas,2017,,bibliotecadigital.udea.edu.co,http://bibliotecadigital.udea.edu.co/handle/10495/9041,,855,4/12/19,,,,,,,,,0,0,0,1,2
0,A Australia,Improving and expanding practice/se,2004,,journalofphysiotherapy.com,https://www.journalofphysiotherapy.com/pb/assets/raw/Health%20Advance/journals/jphys/2004%20APA%208th%20International%20Physiotherapy%20Congress.pdf,,856,4/12/19,,,,,,,,,0,0,0,1,15
21,PS Tofts,"QA: quality assurance, accuracy, precision and phantoms",2003,Quantitative MRI of the brain: measuring changes …,books.google.com,https://books.google.com/books?hl=en&lr=&id=f5ZPsReoG1IC&oi=fnd&pg=PA55&dq=icc+fmri+retest+(roi+OR+rois+OR+%22region+of+interest%22+OR+%22regions+of+interest%22)&ots=1K8UB6eVkl&sig=03wk7zF3BJocQJmlX1T0xMPTs2s,"https://scholar.google.com/scholar?cites=16319244819906337607&as_sdt=5,34&sciodt=0,34&hl=en",857,4/12/19,,,,,,,,,21,1.31,21,1,16
255,"RE Jung, BS Mead, J Carrasco…",The structure of creative cognition in the human brain,2013,Frontiers in human …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnhum.2013.00330,"https://scholar.google.com/scholar?cites=2291887961848225161&as_sdt=5,34&sciodt=0,34&hl=en",858,4/12/19,HTML,,,,,,,,255,42.5,64,4,6
12,"G Winterer, RW McCarley",Electrophysiology of schizophrenia,2011,Schizophrenia. Wiley-Blackwell …,Wiley Online Library,https://nyaspubs.onlinelibrary.wiley.com/doi/pdf/10.1002/9781444327298#page=331,"https://scholar.google.com/scholar?cites=7468417137408802468&as_sdt=5,34&sciodt=0,34&hl=en",859,4/12/19,,,,,,,,,12,1.5,6,2,8
3,MM Plichta,Neural correlates of delay discounting: Effects of dopamine bioavailability and implications for attention-deficit/hyperactivity disorder (ADHD),2009,,opus.bibliothek.uni-wuerzburg.de,https://opus.bibliothek.uni-wuerzburg.de/frontdoor/index/index/docId/2908,"https://scholar.google.com/scholar?cites=6239789824714231756&as_sdt=5,34&sciodt=0,34&hl=en",860,4/12/19,,,,,,,,,3,0.3,3,1,10
0,R Jacobs,"Neural Correlates of Rumination in Adolescents with Remitted Major Depressive Disorder and Healthy Controls Katie L. Burkhouse, Rachel H. Jacobs, Amy T …",,researchgate.net,,https://www.researchgate.net/profile/Scott_Langenecker/publication/311206135_Neural_Correlates_of_Rumination_in_Adolescents_with_Remitted_Major_Depressive_Disorder_and_Healthy_Controls/links/587cdaac08ae4445c06b3009/Neural-Correlates-of-Rumination-in-Adolescents-with-Remitted-Major-Depressive-Disorder-and-Healthy-Controls,,861,4/12/19,DOC,,,,,,,,0,0,0,1,
0,E Cavedo,Neuroimaging markers in clinical trials for pre-dementia stages of Alzheimer's disease,2015,,theses.fr,https://www.theses.fr/2015PA066703,,862,4/12/19,,,,,,,,,0,0,0,1,4
0,S Coen,Exploring the Processes and Psychological Factors Involved in Hypnotic Modulation of Chronic Pelvic Pain,2016,,discovery.ucl.ac.uk,http://discovery.ucl.ac.uk/id/eprint/1532791,,863,4/12/19,,,,,,,,,0,0,0,1,3
0,KM Smith,Corpus Callosum and Word Reading in Adult Survivors of Childhood Posterior Fossa Tumors,2016,,scholarworks.gsu.edu,http://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1165&context=psych_diss,,864,4/12/19,PDF,,,,,,,,0,0,0,1,3
35,"F Schiffer, MH Teicher…",Determination of hemispheric emotional valence in individual subjects: A new approach with research and therapeutic implications,2007,Behavioral …,behavioralandbrainfunctions …,https://behavioralandbrainfunctions.biomedcentral.com/articles/10.1186/1744-9081-3-13,"https://scholar.google.com/scholar?cites=15385107457893004780&as_sdt=5,34&sciodt=0,34&hl=en",865,4/12/19,HTML,,,,,,,,35,2.92,12,3,12
0,"G Naulaers, B Meyns, M Miserez…",Measurement of the liver tissue oxygenation by NIRS,2003,Pediatric …,lirias2repo.kuleuven.be,https://lirias2repo.kuleuven.be/bitstream/id/249554/,,866,4/12/19,PDF,,,,,,,,0,0,0,4,16
0,S Vercruysse,MOTOR AND NEURAL CORRELATES OF FREEZING OF GAIT IN PARKINSON'S DISEASE,2012,,core.ac.uk,https://core.ac.uk/download/pdf/34535945.pdf,,867,4/12/19,PDF,,,,,,,,0,0,0,1,7
0,I Lipp,The role of GABA in fear and its relationship to emotion processing brain networks,2014,,orca.cf.ac.uk,http://orca.cf.ac.uk/id/eprint/68280,,868,4/12/19,,,,,,,,,0,0,0,1,5
0,Y Wang,Graph Analysis of the Associative-Semantic Network,2015,,core.ac.uk,https://core.ac.uk/download/pdf/34639819.pdf,,869,4/12/19,PDF,,,,,,,,0,0,0,1,4
21,"CJ Brown, G Hamarneh",Machine learning on human connectome data from MRI,2016,arXiv preprint arXiv:1611.08699,arxiv.org,https://arxiv.org/abs/1611.08699,"https://scholar.google.com/scholar?cites=8960971672452542258&as_sdt=5,34&sciodt=0,34&hl=en",870,4/12/19,,,,,,,,,21,7,11,2,3
0,"DN Barry, MJ Chadwick, EA Maguire",Ventromedial prefrontal cortex recruitment during memory recall varies non-linearly as a function of remoteness,2018,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/202689v2.abstract,,871,4/12/19,,,,,,,,,0,0,0,3,1
0,F Bildgebung,www. dgkn-kongress. de,,Neuroimage,researchgate.net,https://www.researchgate.net/profile/Desislava_Despotova/publication/305881465_DGKN2016_Abstracts/links/57a4571b08aee07544b250e2.pdf,,872,4/12/19,PDF,,,,,,,,0,0,0,1,
0,"M Lubberink, A Schuitemaker, SPA Wolfensberger…",PP01-04M DAILY VARIATIONS IN CEREBRAL BLOOD VOLUME AND CONSEQUENCES FOR QUANTITATIVE PET STUDIES,,,,,,873,4/12/19,CITATION,,,,,,,,0,0,0,4,
0,"C Schwartz, B Forthomme, J Paulus…",Reliability of unipodal and bipodal counter movement jump landings in a recreational male population,2017,European journal of …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/17461391.2017.1353134,,874,4/12/19,,,,,,,,,0,0,0,4,2
0,"LM Wierenga, MGN Bos, F van Rossenberg…",Sex Effects on Development of Brain Structure and Executive Functions: Greater Variance than Mean Effects,2019,Journal of cognitive …,MIT Press,https://www.mitpressjournals.org/doi/abs/10.1162/jocn_a_01375,,875,4/12/19,,,,,,,,,0,0,0,4,1
5,"K Zhuang, M Bi, Y Li, Y Xia, X Guo, Q Chen, X Du…",A distinction between two instruments measuring dispositional mindfulness and the correlations between those measurements and the neuroanatomical …,2017,Scientific reports,nature.com,https://www.nature.com/articles/s41598-017-06599-w,"https://scholar.google.com/scholar?cites=18375761757399002630&as_sdt=5,34&sciodt=0,34&hl=en",876,4/12/19,HTML,,,,,,,,5,2.5,1,8,2
1,J Hodge,Corticospinal Tract Diffusion Tensor Imaging and Motor Function in Children following Perinatal Stroke,2013,,prism.ucalgary.ca,https://prism.ucalgary.ca/handle/11023/397,"https://scholar.google.com/scholar?cites=780925602250561382&as_sdt=5,34&sciodt=0,34&hl=en",877,4/12/19,,,,,,,,,1,0.17,1,1,6
4,"NJ Tustison, AJ Holbrook, BB Avants, JM Roberts…",The ANTs longitudinal cortical thickness pipeline,2017,BioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/170209v1.abstract,"https://scholar.google.com/scholar?cites=8368024084259623613&as_sdt=5,34&sciodt=0,34&hl=en",878,4/12/19,,,,,,,,,4,2,1,5,2
0,"B Reisberg, C Torossian, F Guillo-Ben…","Tuesday, December 8, 2015",2015,…,nature.com,https://www.nature.com/articles/npp2015326,,879,4/12/19,,,,,,,,,0,0,0,4,4
0,T Hafyane,Stabilité instrumentale en neuro imagerie fonctionnelle et structurelle,2012,,papyrus.bib.umontreal.ca,https://papyrus.bib.umontreal.ca/xmlui/handle/1866/8459,,880,4/12/19,,,,,,,,,0,0,0,1,7
1,DM Henning,Music and multimodal stimulation (M-STIM): A dynamic approach to increasing expressive and receptive language in severe global aphasia,2016,,commons.lib.niu.edu,http://commons.lib.niu.edu/handle/10843/18567,"https://scholar.google.com/scholar?cites=12637958780226147764&as_sdt=5,34&sciodt=0,34&hl=en",881,4/12/19,,,,,,,,,1,0.33,1,1,3
0,"E Messaritaki, SI Dimitriadis, DK Jones",Optimization of graph construction can significantly increase the power of structural brain network studies,2019,BioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/553743v1.abstract,,882,4/12/19,,,,,,,,,0,0,0,3,1
0,JY Wang,Reliability and validity of quantitative diffusion tensor tractography,2010,,search.proquest.com,http://search.proquest.com/openview/f43669a5b168031134a9bc165fd81664/1?pq-origsite=gscholar&cbl=18750&diss=y,,883,4/12/19,BOOK,,,,,,,,0,0,0,1,9
1,"M Dahl, M Mather, S Duezel, NC Bodammer…",Locus coeruleus integrity preserves memory performance across the adult life span,2018,,pure.mpg.de,https://pure.mpg.de/rest/items/item_2597231/component/file_2611085/content,"https://scholar.google.com/scholar?cites=4004505647576320599&as_sdt=5,34&sciodt=0,34&hl=en",884,4/12/19,PDF,,,,,,,,1,1,0,5,1
0,K Williams,Neuropsychological Mechanisms of Mindfulness-based Cognitive Therapy in Depression,2017,,research.manchester.ac.uk,https://www.research.manchester.ac.uk/portal/files/84020071/FULL_TEXT.PDF,,885,4/12/19,PDF,,,,,,,,0,0,0,1,2
0,I Burunat Pérez,Brain integrative function driven by musical training during real-world music listening,2017,Jyväskylä studies in humanities,jyx.jyu.fi,https://jyx.jyu.fi/handle/123456789/52606,,886,4/12/19,,,,,,,,,0,0,0,1,2
0,F Lu,"Bayesian Modeling Strategies for Complex Data Structures, with Applications to Neuroscience and Medicine",2018,,academiccommons.columbia.edu,https://academiccommons.columbia.edu/doi/10.7916/D8VD8FXF,,887,4/12/19,,,,,,,,,0,0,0,1,1
1,"JP Bruno, S Vunck, M Pershing, A Pocivavsek…",M2. Elevations of Brain Kynurenic Acid in Prenatal Rats Result in Long-lasting Impairments in Cortical Development and Cognitive Flexibility: Implications for …,2013,…,nature.com,https://www.nature.com/articles/npp2013279,"https://scholar.google.com/scholar?cites=6936234284760201623&as_sdt=5,34&sciodt=0,34&hl=en",888,4/12/19,,,,,,,,,1,0.17,0,5,6
1,"J Urban, M Kelley, M Espeland, E Davenport…",In-season variations in head impact exposure among youth football players,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S1.3.abstract,"https://scholar.google.com/scholar?cites=14938476027950602928&as_sdt=5,34&sciodt=0,34&hl=en",889,4/12/19,,,,,,,,,1,1,0,5,1
9,"W Lutz, S Knox",Quantitative and qualitative methods in psychotherapy research,2014,,books.google.com,https://books.google.com/books?hl=en&lr=&id=DvLFBQAAQBAJ&oi=fnd&pg=PT20&dq=icc+fmri+retest+(roi+OR+rois+OR+%22region+of+interest%22+OR+%22regions+of+interest%22)&ots=GdchBaLuPG&sig=uQmjvP_yU4KFZ31g6Lc9slEsMsY,"https://scholar.google.com/scholar?cites=276599708642880647&as_sdt=5,34&sciodt=0,34&hl=en",890,4/12/19,BOOK,,,,,,,,9,1.8,5,2,5
27,"D Jolles, D Wassermann, R Chokhani…",Plasticity of left perisylvian white-matter tracts is associated with individual differences in math learning,2016,Brain Structure and …,Springer,https://link.springer.com/article/10.1007/s00429-014-0975-6,"https://scholar.google.com/scholar?cites=14730461173869602955&as_sdt=5,34&sciodt=0,34&hl=en",891,4/12/19,HTML,,,,,,,,27,9,7,4,3
17,"BM Nacewicz, L Angelos, KM Dalton, R Fischer…",Reliable non-invasive measurement of human neurochemistry using proton spectroscopy with an anatomically defined amygdala-specific voxel,2012,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811911010226,"https://scholar.google.com/scholar?cites=5656436480597927497&as_sdt=5,34&sciodt=0,34&hl=en",892,4/12/19,HTML,,,,,,,,17,2.43,3,5,7
0,"D Bowman, R Nelson, K Shearen, E Wizykoski",Effect of Lower Extremity Sensory Amplitude Electrical Stimulation on Motor Recovery and Function after Stroke: a Pilot Study,2014,,sophia.stkate.edu,http://sophia.stkate.edu/cgi/viewcontent.cgi?article=1032&context=dpt_papers,,893,4/12/19,PDF,,,,,,,,0,0,0,4,5
0,H Ravi,Magnetic resonance imaging of cerebrovascular reactivity using gas inhalation challenges,2016,,rc.library.uta.edu,https://rc.library.uta.edu/uta-ir/handle/10106/25492,,894,4/12/19,,,,,,,,,0,0,0,1,3
0,RG Bettinardi,Spontaneous Brain Activity,,researchgate.net,,https://www.researchgate.net/profile/Ruggero_G_Bettinardi/publication/317033037_Spontaneous_brain_activity_How_dynamics_and_topology_shape_the_emergent_correlation_structure/links/59201ee10f7e9b99793fc12b/Spontaneous-brain-activity-How-dynamics-and-topology-shape-the-emergent-correlation-structure.pdf,,895,4/12/19,PDF,,,,,,,,0,0,0,1,
0,G Lawyer,Machine learning as a statistical tool in schizophrenia research,2008,,duo.uio.no,https://www.duo.uio.no/handle/10852/30423,,896,4/12/19,,,,,,,,,0,0,0,1,11
0,"GB Steven, MKJ James, TMG Toni, M Davis",Attention deficit hyperactivity disorder increases anxiety and depression in concussed college athletes,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S27.3.abstract,,897,4/12/19,,,,,,,,,0,0,0,4,1
0,"V Miele, A Shah, J Humm, M McCrea, B Stemper",2018 Sports Concussion Conference,2018,,researchgate.net,https://www.researchgate.net/profile/Landon_Lempke/publication/329430468_The_Influence_of_Concussion_Knowledge_on_Reporting_Intentions_in_Collegiate_Student-Athletes/links/5c0ff67e92851c39ebe69e4a/The-Influence-of-Concussion-Knowledge-on-Reporting-Intentions-in-Collegiate-Student-Athletes.pdf,,898,4/12/19,PDF,,,,,,,,0,0,0,5,1
0,"T Corey, T Samuel, C Nicolas, R Mina, LV James…",Gender differences in transcranial doppler ultrasound measured features and self-reported symptoms after sports-related concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S8.1.abstract,,899,4/12/19,,,,,,,,,0,0,0,6,1
0,"M Kelley, J Urban, D Jones, A Powers, CT Whitlow…",Football concussion case series using biomechanical and video analysis,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S2.2.abstract,,900,4/12/19,,,,,,,,,0,0,0,6,1
0,"B Caron, N Port, F Pestilli",Advanced white matter mapping in the subconcussive brain,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S15.2.abstract,,901,4/12/19,,,,,,,,,0,0,0,3,1
0,"JB Caccese, FV Santos, M Gongora, I Sotnek, E Kaye…",History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S26.5.abstract,,902,4/12/19,,,,,,,,,0,0,0,6,1
0,"N Chinn, M Ohkubo, B Scott",Effect of contextual/procedure-based concussion education on community college student-athlete reporting of concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S7.1.abstract,,903,4/12/19,,,,,,,,,0,0,0,3,1
0,"S Aliyah, B Russell, F David, C James, T Floyd…",Brain-derived neurotrophic factor: Biopsychosocial correlates and exercise response in mild traumatic brain injury,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S13.1.abstract,,904,4/12/19,,,,,,,,,0,0,0,6,1
0,"TD Seifert, M Cecchi",Use of event related potential markers in patients with traumatic brain injury,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S19.3.abstract,,905,4/12/19,,,,,,,,,0,0,0,2,1
0,"M Gretchen, B Robert, DC Shelly","Incidence of head injury and concussion among synchronized skaters: Rates, risks, and behaviors",2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S9.1.abstract,,906,4/12/19,,,,,,,,,0,0,0,3,1
0,"K Green, H Walusz, S Naylor",Case study: An evidence based approach to the use of dry needling for a concussion within the cervicogenic pathway,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S18.2.abstract,,907,4/12/19,,,,,,,,,0,0,0,3,1
0,"WP Flavin, D Freeman, L Bousset, Z Green, Y Chu…",Propagating prion-like amyloid proteins invade target cells through endocytic vesicle rupture,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S26.3.abstract,,908,4/12/19,,,,,,,,,0,0,0,6,1
0,"J McVige, S Shukri, V Bargnes, M Lillis",Neuroimaging of concussion patients in an outpatient clinic,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S14.1.abstract,,909,4/12/19,,,,,,,,,0,0,0,4,1
0,"L Desiree, P Rachel, LL Raquel, T Sharief, C Meeryo",Child Neurology Society survey of practitioners on management of pediatric post-traumatic headache,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S1.4.abstract,,910,4/12/19,,,,,,,,,0,0,0,5,1
0,"B Doan, J Pasley, T Rodriguez, K Valencia, T Tolbert",Time-of-day influence on the stability Evaluation Test in college-age women,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S16.2.abstract,,911,4/12/19,,,,,,,,,0,0,0,5,1
0,"V Sicard, JC Lortie, RD Moore, D Ellemberg",Return to play following a sports concussion: The “added value” of post-exertion assessment,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S7.3.abstract,,912,4/12/19,,,,,,,,,0,0,0,4,1
0,"B Cookinham, C Swank",Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S5.3.abstract,,913,4/12/19,,,,,,,,,0,0,0,2,1
0,"AT Harrison, BS Gunn, JJM Kay, RD Moore",The influence of concussion on cardio-autonomic function during cognition before and after exercise,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S9.3.abstract,,914,4/12/19,,,,,,,,,0,0,0,4,1
0,S Tad,Migraine with aura is the predominant phenotype among acute post-traumatic headache in sports,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S28.3.abstract,,915,4/12/19,,,,,,,,,0,0,0,1,1
0,"W Sauve, R Moore, D Ellemberg",Mood alterations in concussed university athletes who made a complete return to play,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S26.4.abstract,,916,4/12/19,,,,,,,,,0,0,0,3,1
